,file_name,speaker,label
744,7_lucas_2.wav,lucas,7
745,6_yweweler_9.wav,yweweler,6
746,9_jackson_19.wav,jackson,9
747,8_theo_4.wav,theo,8
748,0_theo_26.wav,theo,0
749,6_jackson_0.wav,jackson,6
750,9_lucas_45.wav,lucas,9
751,5_george_21.wav,george,5
752,2_theo_21.wav,theo,2
753,0_lucas_18.wav,lucas,0
754,4_yweweler_27.wav,yweweler,4
755,1_yweweler_4.wav,yweweler,1
756,5_nicolas_40.wav,nicolas,5
757,4_george_44.wav,george,4
758,3_jackson_36.wav,jackson,3
759,6_jackson_34.wav,jackson,6
760,7_jackson_8.wav,jackson,7
761,8_theo_23.wav,theo,8
762,9_jackson_4.wav,jackson,9
763,2_jackson_35.wav,jackson,2
764,1_george_7.wav,george,1
765,1_nicolas_14.wav,nicolas,1
766,3_yweweler_2.wav,yweweler,3
767,9_jackson_41.wav,jackson,9
768,3_lucas_34.wav,lucas,3
769,2_theo_49.wav,theo,2
770,1_george_22.wav,george,1
771,0_lucas_33.wav,lucas,0
772,5_yweweler_13.wav,yweweler,5
773,0_george_25.wav,george,0
774,7_yweweler_8.wav,yweweler,7
775,4_nicolas_15.wav,nicolas,4
776,0_george_22.wav,george,0
777,3_jackson_17.wav,jackson,3
778,6_george_28.wav,george,6
779,6_theo_13.wav,theo,6
780,3_yweweler_41.wav,yweweler,3
781,4_lucas_22.wav,lucas,4
782,0_yweweler_7.wav,yweweler,0
783,9_george_41.wav,george,9
784,7_lucas_16.wav,lucas,7
785,4_jackson_13.wav,jackson,4
786,0_lucas_24.wav,lucas,0
787,1_nicolas_39.wav,nicolas,1
788,4_nicolas_25.wav,nicolas,4
789,6_yweweler_48.wav,yweweler,6
790,9_lucas_12.wav,lucas,9
791,2_theo_48.wav,theo,2
792,3_theo_17.wav,theo,3
793,2_jackson_49.wav,jackson,2
794,7_theo_24.wav,theo,7
795,4_george_40.wav,george,4
796,2_george_4.wav,george,2
797,0_nicolas_36.wav,nicolas,0
798,5_yweweler_7.wav,yweweler,5
799,1_lucas_42.wav,lucas,1
800,0_theo_35.wav,theo,0
801,4_nicolas_33.wav,nicolas,4
802,3_jackson_28.wav,jackson,3
803,7_theo_6.wav,theo,7
804,5_george_18.wav,george,5
805,8_lucas_19.wav,lucas,8
806,3_yweweler_35.wav,yweweler,3
807,7_nicolas_48.wav,nicolas,7
808,8_yweweler_27.wav,yweweler,8
809,8_lucas_44.wav,lucas,8
810,8_nicolas_18.wav,nicolas,8
811,3_nicolas_16.wav,nicolas,3
812,9_jackson_6.wav,jackson,9
813,7_george_13.wav,george,7
814,5_yweweler_42.wav,yweweler,5
815,0_jackson_22.wav,jackson,0
816,6_yweweler_0.wav,yweweler,6
817,1_nicolas_0.wav,nicolas,1
818,5_nicolas_19.wav,nicolas,5
819,9_jackson_11.wav,jackson,9
820,2_jackson_31.wav,jackson,2
821,1_lucas_30.wav,lucas,1
822,7_nicolas_38.wav,nicolas,7
823,3_jackson_4.wav,jackson,3
824,8_george_21.wav,george,8
825,2_yweweler_7.wav,yweweler,2
826,8_lucas_38.wav,lucas,8
827,9_yweweler_36.wav,yweweler,9
828,0_jackson_18.wav,jackson,0
829,0_yweweler_24.wav,yweweler,0
830,4_jackson_38.wav,jackson,4
831,4_nicolas_26.wav,nicolas,4
832,1_yweweler_29.wav,yweweler,1
833,8_theo_35.wav,theo,8
834,3_lucas_31.wav,lucas,3
835,5_nicolas_43.wav,nicolas,5
836,7_theo_26.wav,theo,7
837,9_nicolas_15.wav,nicolas,9
838,5_nicolas_37.wav,nicolas,5
839,5_theo_11.wav,theo,5
840,1_nicolas_28.wav,nicolas,1
841,3_yweweler_19.wav,yweweler,3
842,4_yweweler_7.wav,yweweler,4
843,9_george_47.wav,george,9
844,0_lucas_7.wav,lucas,0
845,9_yweweler_42.wav,yweweler,9
846,3_yweweler_3.wav,yweweler,3
847,5_lucas_13.wav,lucas,5
848,6_jackson_6.wav,jackson,6
849,8_jackson_2.wav,jackson,8
850,4_lucas_43.wav,lucas,4
851,4_jackson_25.wav,jackson,4
852,0_theo_21.wav,theo,0
853,9_theo_42.wav,theo,9
854,1_jackson_27.wav,jackson,1
855,0_theo_45.wav,theo,0
856,5_yweweler_25.wav,yweweler,5
857,0_jackson_25.wav,jackson,0
858,0_lucas_40.wav,lucas,0
859,3_yweweler_47.wav,yweweler,3
860,7_theo_5.wav,theo,7
861,9_theo_48.wav,theo,9
862,3_jackson_14.wav,jackson,3
863,9_george_1.wav,george,9
864,3_nicolas_1.wav,nicolas,3
865,4_lucas_9.wav,lucas,4
866,2_theo_8.wav,theo,2
867,8_nicolas_28.wav,nicolas,8
868,6_yweweler_26.wav,yweweler,6
869,2_theo_30.wav,theo,2
870,1_george_36.wav,george,1
871,3_lucas_14.wav,lucas,3
872,7_lucas_10.wav,lucas,7
873,7_theo_15.wav,theo,7
874,0_theo_33.wav,theo,0
875,5_theo_35.wav,theo,5
876,8_theo_26.wav,theo,8
877,7_george_26.wav,george,7
878,5_yweweler_29.wav,yweweler,5
879,7_george_33.wav,george,7
880,3_yweweler_34.wav,yweweler,3
881,5_jackson_43.wav,jackson,5
882,6_yweweler_3.wav,yweweler,6
883,8_yweweler_19.wav,yweweler,8
884,5_yweweler_35.wav,yweweler,5
885,8_yweweler_12.wav,yweweler,8
886,8_lucas_43.wav,lucas,8
887,1_jackson_9.wav,jackson,1
888,7_theo_31.wav,theo,7
889,2_yweweler_36.wav,yweweler,2
890,9_yweweler_33.wav,yweweler,9
891,2_jackson_27.wav,jackson,2
892,4_jackson_21.wav,jackson,4
893,5_yweweler_45.wav,yweweler,5
894,4_nicolas_39.wav,nicolas,4
895,7_theo_43.wav,theo,7
896,2_yweweler_24.wav,yweweler,2
897,7_george_49.wav,george,7
898,0_theo_37.wav,theo,0
899,8_yweweler_28.wav,yweweler,8
900,7_nicolas_17.wav,nicolas,7
901,6_george_15.wav,george,6
902,2_theo_13.wav,theo,2
903,6_yweweler_17.wav,yweweler,6
904,6_lucas_27.wav,lucas,6
905,9_yweweler_46.wav,yweweler,9
906,2_george_13.wav,george,2
907,5_yweweler_24.wav,yweweler,5
908,5_theo_22.wav,theo,5
909,9_jackson_8.wav,jackson,9
910,2_george_9.wav,george,2
911,6_lucas_47.wav,lucas,6
912,7_george_1.wav,george,7
913,5_yweweler_32.wav,yweweler,5
914,1_theo_37.wav,theo,1
915,1_yweweler_48.wav,yweweler,1
916,7_jackson_39.wav,jackson,7
917,3_yweweler_10.wav,yweweler,3
918,1_yweweler_33.wav,yweweler,1
919,9_lucas_25.wav,lucas,9
920,8_nicolas_1.wav,nicolas,8
921,8_george_4.wav,george,8
922,1_nicolas_29.wav,nicolas,1
923,5_george_31.wav,george,5
924,2_lucas_2.wav,lucas,2
925,6_jackson_39.wav,jackson,6
926,3_jackson_29.wav,jackson,3
927,1_yweweler_15.wav,yweweler,1
928,9_jackson_39.wav,jackson,9
929,0_yweweler_22.wav,yweweler,0
930,2_theo_9.wav,theo,2
931,7_george_12.wav,george,7
932,2_nicolas_10.wav,nicolas,2
933,0_nicolas_34.wav,nicolas,0
934,8_jackson_44.wav,jackson,8
935,5_lucas_45.wav,lucas,5
936,9_nicolas_29.wav,nicolas,9
937,7_nicolas_22.wav,nicolas,7
938,7_yweweler_25.wav,yweweler,7
939,6_nicolas_19.wav,nicolas,6
940,7_theo_25.wav,theo,7
941,0_yweweler_34.wav,yweweler,0
942,8_lucas_3.wav,lucas,8
943,4_nicolas_24.wav,nicolas,4
944,3_theo_29.wav,theo,3
945,6_theo_12.wav,theo,6
946,7_lucas_6.wav,lucas,7
947,4_george_45.wav,george,4
948,3_theo_1.wav,theo,3
949,6_theo_16.wav,theo,6
950,9_nicolas_40.wav,nicolas,9
951,2_george_6.wav,george,2
952,3_lucas_12.wav,lucas,3
953,0_yweweler_41.wav,yweweler,0
954,7_nicolas_44.wav,nicolas,7
955,9_george_45.wav,george,9
956,1_jackson_40.wav,jackson,1
957,9_lucas_41.wav,lucas,9
958,1_theo_0.wav,theo,1
959,1_george_43.wav,george,1
960,3_lucas_44.wav,lucas,3
961,0_george_9.wav,george,0
962,2_george_2.wav,george,2
963,0_yweweler_36.wav,yweweler,0
964,3_yweweler_23.wav,yweweler,3
965,6_nicolas_11.wav,nicolas,6
966,6_theo_23.wav,theo,6
967,2_lucas_35.wav,lucas,2
968,9_lucas_27.wav,lucas,9
969,5_yweweler_28.wav,yweweler,5
970,3_nicolas_43.wav,nicolas,3
971,6_jackson_1.wav,jackson,6
972,1_jackson_14.wav,jackson,1
973,4_george_34.wav,george,4
974,8_jackson_0.wav,jackson,8
975,4_theo_45.wav,theo,4
976,2_jackson_28.wav,jackson,2
977,4_lucas_29.wav,lucas,4
978,6_jackson_23.wav,jackson,6
979,3_jackson_40.wav,jackson,3
980,5_jackson_2.wav,jackson,5
981,7_nicolas_13.wav,nicolas,7
982,0_yweweler_5.wav,yweweler,0
983,2_nicolas_7.wav,nicolas,2
984,2_lucas_12.wav,lucas,2
985,0_jackson_42.wav,jackson,0
986,5_nicolas_47.wav,nicolas,5
987,3_yweweler_6.wav,yweweler,3
988,1_yweweler_36.wav,yweweler,1
989,3_george_29.wav,george,3
990,3_george_12.wav,george,3
991,6_jackson_7.wav,jackson,6
992,9_yweweler_3.wav,yweweler,9
993,8_nicolas_49.wav,nicolas,8
994,5_jackson_8.wav,jackson,5
995,1_theo_35.wav,theo,1
996,3_theo_41.wav,theo,3
997,1_theo_27.wav,theo,1
998,3_jackson_35.wav,jackson,3
999,9_george_6.wav,george,9
1000,3_george_27.wav,george,3
1001,6_jackson_46.wav,jackson,6
1002,9_yweweler_16.wav,yweweler,9
1003,7_lucas_14.wav,lucas,7
1004,8_george_40.wav,george,8
1005,4_jackson_49.wav,jackson,4
1006,0_yweweler_27.wav,yweweler,0
1007,5_jackson_19.wav,jackson,5
1008,8_lucas_5.wav,lucas,8
1009,5_nicolas_33.wav,nicolas,5
1010,3_jackson_48.wav,jackson,3
1011,5_george_29.wav,george,5
1012,1_theo_41.wav,theo,1
1013,0_yweweler_45.wav,yweweler,0
1014,2_theo_1.wav,theo,2
1015,1_nicolas_16.wav,nicolas,1
1016,2_theo_45.wav,theo,2
1017,8_jackson_12.wav,jackson,8
1018,8_yweweler_26.wav,yweweler,8
1019,3_lucas_24.wav,lucas,3
1020,6_nicolas_46.wav,nicolas,6
1021,4_yweweler_34.wav,yweweler,4
1022,0_nicolas_8.wav,nicolas,0
1023,6_nicolas_3.wav,nicolas,6
1024,8_jackson_14.wav,jackson,8
1025,9_yweweler_9.wav,yweweler,9
1026,8_jackson_45.wav,jackson,8
1027,7_yweweler_38.wav,yweweler,7
1028,1_theo_11.wav,theo,1
1029,7_nicolas_26.wav,nicolas,7
1030,0_jackson_39.wav,jackson,0
1031,5_george_8.wav,george,5
1032,7_nicolas_28.wav,nicolas,7
1033,9_theo_15.wav,theo,9
1034,5_george_4.wav,george,5
1035,4_nicolas_34.wav,nicolas,4
1036,4_george_25.wav,george,4
1037,6_nicolas_43.wav,nicolas,6
1038,9_nicolas_26.wav,nicolas,9
1039,1_nicolas_7.wav,nicolas,1
1040,4_nicolas_7.wav,nicolas,4
1041,4_theo_42.wav,theo,4
1042,4_yweweler_38.wav,yweweler,4
1043,0_george_33.wav,george,0
1044,4_yweweler_16.wav,yweweler,4
1045,5_yweweler_12.wav,yweweler,5
1046,5_nicolas_8.wav,nicolas,5
1047,6_yweweler_15.wav,yweweler,6
1048,6_lucas_26.wav,lucas,6
1049,7_george_9.wav,george,7
1050,4_nicolas_17.wav,nicolas,4
1051,8_theo_40.wav,theo,8
1052,4_george_30.wav,george,4
1053,4_nicolas_37.wav,nicolas,4
1054,9_yweweler_19.wav,yweweler,9
1055,2_nicolas_42.wav,nicolas,2
1056,5_yweweler_38.wav,yweweler,5
1057,7_lucas_26.wav,lucas,7
1058,9_george_34.wav,george,9
1059,7_nicolas_3.wav,nicolas,7
1060,0_nicolas_2.wav,nicolas,0
1061,2_jackson_46.wav,jackson,2
1062,2_nicolas_18.wav,nicolas,2
1063,2_george_35.wav,george,2
1064,7_lucas_32.wav,lucas,7
1065,4_nicolas_42.wav,nicolas,4
1066,4_lucas_32.wav,lucas,4
1067,3_jackson_37.wav,jackson,3
1068,3_jackson_45.wav,jackson,3
1069,8_george_28.wav,george,8
1070,4_george_27.wav,george,4
1071,3_yweweler_36.wav,yweweler,3
1072,4_theo_12.wav,theo,4
1073,8_george_19.wav,george,8
1074,4_george_23.wav,george,4
1075,0_jackson_1.wav,jackson,0
1076,8_jackson_46.wav,jackson,8
1077,9_george_39.wav,george,9
1078,5_lucas_48.wav,lucas,5
1079,4_lucas_31.wav,lucas,4
1080,5_george_5.wav,george,5
1081,9_george_20.wav,george,9
1082,7_jackson_5.wav,jackson,7
1083,8_jackson_43.wav,jackson,8
1084,0_george_34.wav,george,0
1085,4_yweweler_17.wav,yweweler,4
1086,6_lucas_14.wav,lucas,6
1087,2_yweweler_31.wav,yweweler,2
1088,3_theo_11.wav,theo,3
1089,1_yweweler_40.wav,yweweler,1
1090,0_theo_3.wav,theo,0
1091,4_theo_34.wav,theo,4
1092,0_yweweler_13.wav,yweweler,0
1093,0_lucas_9.wav,lucas,0
1094,0_lucas_41.wav,lucas,0
1095,5_lucas_35.wav,lucas,5
1096,0_theo_15.wav,theo,0
1097,1_lucas_43.wav,lucas,1
1098,0_theo_31.wav,theo,0
1099,9_jackson_18.wav,jackson,9
1100,1_theo_19.wav,theo,1
1101,1_jackson_8.wav,jackson,1
1102,3_george_24.wav,george,3
1103,5_jackson_9.wav,jackson,5
1104,0_nicolas_10.wav,nicolas,0
1105,6_george_7.wav,george,6
1106,9_george_3.wav,george,9
1107,3_nicolas_40.wav,nicolas,3
1108,9_jackson_34.wav,jackson,9
1109,0_lucas_34.wav,lucas,0
1110,0_nicolas_23.wav,nicolas,0
1111,9_jackson_38.wav,jackson,9
1112,2_nicolas_49.wav,nicolas,2
1113,1_george_44.wav,george,1
1114,0_jackson_47.wav,jackson,0
1115,8_yweweler_45.wav,yweweler,8
1116,6_theo_47.wav,theo,6
1117,6_yweweler_7.wav,yweweler,6
1118,4_nicolas_46.wav,nicolas,4
1119,6_nicolas_42.wav,nicolas,6
1120,5_nicolas_16.wav,nicolas,5
1121,0_jackson_5.wav,jackson,0
1122,4_theo_26.wav,theo,4
1123,1_theo_26.wav,theo,1
1124,9_yweweler_26.wav,yweweler,9
1125,2_george_38.wav,george,2
1126,5_theo_10.wav,theo,5
1127,1_theo_17.wav,theo,1
1128,0_jackson_3.wav,jackson,0
1129,3_george_4.wav,george,3
1130,0_nicolas_43.wav,nicolas,0
1131,1_lucas_9.wav,lucas,1
1132,2_jackson_9.wav,jackson,2
1133,1_george_6.wav,george,1
1134,0_lucas_15.wav,lucas,0
1135,9_theo_10.wav,theo,9
1136,5_nicolas_15.wav,nicolas,5
1137,3_yweweler_48.wav,yweweler,3
1138,5_nicolas_36.wav,nicolas,5
1139,8_yweweler_39.wav,yweweler,8
1140,8_nicolas_17.wav,nicolas,8
1141,0_george_8.wav,george,0
1142,7_yweweler_36.wav,yweweler,7
1143,1_george_31.wav,george,1
1144,1_nicolas_5.wav,nicolas,1
1145,3_jackson_21.wav,jackson,3
1146,3_lucas_40.wav,lucas,3
1147,2_jackson_36.wav,jackson,2
1148,2_yweweler_0.wav,yweweler,2
1149,8_george_27.wav,george,8
1150,9_george_5.wav,george,9
1151,5_jackson_4.wav,jackson,5
1152,8_yweweler_25.wav,yweweler,8
1153,5_lucas_44.wav,lucas,5
1154,3_jackson_6.wav,jackson,3
1155,4_nicolas_43.wav,nicolas,4
1156,4_yweweler_1.wav,yweweler,4
1157,5_lucas_19.wav,lucas,5
1158,7_jackson_2.wav,jackson,7
1159,6_theo_22.wav,theo,6
1160,0_george_32.wav,george,0
1161,9_jackson_13.wav,jackson,9
1162,2_yweweler_34.wav,yweweler,2
1163,9_nicolas_43.wav,nicolas,9
1164,6_lucas_38.wav,lucas,6
1165,3_lucas_25.wav,lucas,3
1166,2_theo_44.wav,theo,2
1167,4_george_48.wav,george,4
1168,3_george_13.wav,george,3
1169,3_nicolas_9.wav,nicolas,3
1170,9_nicolas_13.wav,nicolas,9
1171,7_yweweler_5.wav,yweweler,7
1172,1_lucas_38.wav,lucas,1
1173,8_lucas_48.wav,lucas,8
1174,2_yweweler_25.wav,yweweler,2
1175,5_nicolas_35.wav,nicolas,5
1176,0_theo_18.wav,theo,0
1177,0_yweweler_33.wav,yweweler,0
1178,3_nicolas_25.wav,nicolas,3
1179,3_theo_44.wav,theo,3
1180,2_theo_11.wav,theo,2
1181,7_theo_16.wav,theo,7
1182,3_yweweler_21.wav,yweweler,3
1183,5_theo_40.wav,theo,5
1184,7_george_39.wav,george,7
1185,7_lucas_29.wav,lucas,7
1186,5_nicolas_42.wav,nicolas,5
1187,1_george_42.wav,george,1
1188,5_yweweler_27.wav,yweweler,5
1189,6_jackson_49.wav,jackson,6
1190,3_yweweler_45.wav,yweweler,3
1191,5_george_13.wav,george,5
1192,5_lucas_33.wav,lucas,5
1193,5_jackson_0.wav,jackson,5
1194,6_lucas_34.wav,lucas,6
1195,3_nicolas_47.wav,nicolas,3
1196,8_nicolas_27.wav,nicolas,8
1197,1_theo_14.wav,theo,1
1198,8_nicolas_12.wav,nicolas,8
1199,3_yweweler_30.wav,yweweler,3
1200,2_theo_31.wav,theo,2
1201,6_theo_19.wav,theo,6
1202,3_nicolas_34.wav,nicolas,3
1203,5_george_14.wav,george,5
1204,1_jackson_26.wav,jackson,1
1205,5_theo_30.wav,theo,5
1206,5_jackson_34.wav,jackson,5
1207,2_george_20.wav,george,2
1208,2_nicolas_16.wav,nicolas,2
1209,3_george_38.wav,george,3
1210,2_jackson_15.wav,jackson,2
1211,2_george_11.wav,george,2
1212,3_lucas_11.wav,lucas,3
1213,9_yweweler_8.wav,yweweler,9
1214,8_nicolas_4.wav,nicolas,8
1215,8_jackson_29.wav,jackson,8
1216,4_theo_40.wav,theo,4
1217,1_lucas_48.wav,lucas,1
1218,2_theo_2.wav,theo,2
1219,5_lucas_31.wav,lucas,5
1220,4_yweweler_4.wav,yweweler,4
1221,4_george_4.wav,george,4
1222,7_lucas_4.wav,lucas,7
1223,5_jackson_27.wav,jackson,5
1224,5_lucas_14.wav,lucas,5
1225,6_nicolas_13.wav,nicolas,6
1226,1_theo_32.wav,theo,1
1227,8_jackson_7.wav,jackson,8
1228,1_george_40.wav,george,1
1229,2_theo_28.wav,theo,2
1230,3_theo_23.wav,theo,3
1231,2_yweweler_29.wav,yweweler,2
1232,8_george_47.wav,george,8
1233,9_jackson_37.wav,jackson,9
1234,0_george_0.wav,george,0
1235,0_nicolas_9.wav,nicolas,0
1236,1_jackson_31.wav,jackson,1
1237,8_nicolas_23.wav,nicolas,8
1238,7_george_17.wav,george,7
1239,8_george_46.wav,george,8
1240,7_theo_1.wav,theo,7
1241,5_yweweler_23.wav,yweweler,5
1242,3_jackson_15.wav,jackson,3
1243,3_nicolas_6.wav,nicolas,3
1244,0_jackson_21.wav,jackson,0
1245,9_george_19.wav,george,9
1246,3_nicolas_48.wav,nicolas,3
1247,5_george_20.wav,george,5
1248,6_yweweler_22.wav,yweweler,6
1249,9_nicolas_1.wav,nicolas,9
1250,4_jackson_24.wav,jackson,4
1251,1_george_11.wav,george,1
1252,2_nicolas_43.wav,nicolas,2
1253,4_jackson_39.wav,jackson,4
1254,5_lucas_9.wav,lucas,5
1255,2_yweweler_39.wav,yweweler,2
1256,3_theo_16.wav,theo,3
1257,2_jackson_21.wav,jackson,2
1258,3_jackson_33.wav,jackson,3
1259,8_george_9.wav,george,8
1260,3_nicolas_45.wav,nicolas,3
1261,3_theo_40.wav,theo,3
1262,9_george_27.wav,george,9
1263,0_nicolas_13.wav,nicolas,0
1264,9_george_29.wav,george,9
1265,3_yweweler_24.wav,yweweler,3
1266,5_lucas_22.wav,lucas,5
1267,1_george_33.wav,george,1
1268,3_nicolas_49.wav,nicolas,3
1269,1_george_15.wav,george,1
1270,4_jackson_47.wav,jackson,4
1271,9_yweweler_48.wav,yweweler,9
1272,3_nicolas_12.wav,nicolas,3
1273,4_theo_49.wav,theo,4
1274,8_george_24.wav,george,8
1275,2_yweweler_27.wav,yweweler,2
1276,8_nicolas_34.wav,nicolas,8
1277,9_yweweler_39.wav,yweweler,9
1278,0_george_26.wav,george,0
1279,3_lucas_32.wav,lucas,3
1280,8_george_45.wav,george,8
1281,9_george_37.wav,george,9
1282,6_theo_36.wav,theo,6
1283,7_jackson_49.wav,jackson,7
1284,0_yweweler_10.wav,yweweler,0
1285,6_george_38.wav,george,6
1286,9_nicolas_4.wav,nicolas,9
1287,1_george_14.wav,george,1
1288,5_lucas_3.wav,lucas,5
1289,0_jackson_38.wav,jackson,0
1290,8_nicolas_24.wav,nicolas,8
1291,7_nicolas_25.wav,nicolas,7
1292,7_george_20.wav,george,7
1293,8_yweweler_18.wav,yweweler,8
1294,9_jackson_17.wav,jackson,9
1295,8_nicolas_31.wav,nicolas,8
1296,4_lucas_6.wav,lucas,4
1297,1_jackson_10.wav,jackson,1
1298,4_george_7.wav,george,4
1299,7_theo_30.wav,theo,7
1300,6_nicolas_12.wav,nicolas,6
1301,8_george_3.wav,george,8
1302,5_jackson_23.wav,jackson,5
1303,6_jackson_4.wav,jackson,6
1304,1_yweweler_34.wav,yweweler,1
1305,8_yweweler_14.wav,yweweler,8
1306,0_george_39.wav,george,0
1307,3_yweweler_1.wav,yweweler,3
1308,5_lucas_40.wav,lucas,5
1309,9_jackson_15.wav,jackson,9
1310,7_nicolas_12.wav,nicolas,7
1311,1_lucas_4.wav,lucas,1
1312,7_yweweler_28.wav,yweweler,7
1313,1_jackson_19.wav,jackson,1
1314,3_jackson_34.wav,jackson,3
1315,4_nicolas_40.wav,nicolas,4
1316,8_theo_15.wav,theo,8
1317,5_yweweler_5.wav,yweweler,5
1318,4_jackson_3.wav,jackson,4
1319,1_jackson_47.wav,jackson,1
1320,1_jackson_1.wav,jackson,1
1321,5_george_39.wav,george,5
1322,2_theo_14.wav,theo,2
1323,8_nicolas_47.wav,nicolas,8
1324,9_nicolas_9.wav,nicolas,9
1325,9_lucas_49.wav,lucas,9
1326,4_nicolas_49.wav,nicolas,4
1327,3_yweweler_46.wav,yweweler,3
1328,3_lucas_41.wav,lucas,3
1329,3_lucas_30.wav,lucas,3
1330,5_theo_29.wav,theo,5
1331,1_george_29.wav,george,1
1332,2_george_36.wav,george,2
1333,9_theo_40.wav,theo,9
1334,0_nicolas_11.wav,nicolas,0
1335,5_george_45.wav,george,5
1336,9_theo_23.wav,theo,9
1337,1_yweweler_2.wav,yweweler,1
1338,0_george_31.wav,george,0
1339,4_theo_23.wav,theo,4
1340,7_jackson_27.wav,jackson,7
1341,4_george_36.wav,george,4
1342,9_theo_33.wav,theo,9
1343,6_theo_4.wav,theo,6
1344,9_lucas_28.wav,lucas,9
1345,9_george_38.wav,george,9
1346,8_yweweler_9.wav,yweweler,8
1347,9_theo_27.wav,theo,9
1348,7_theo_29.wav,theo,7
1349,0_nicolas_3.wav,nicolas,0
1350,7_george_44.wav,george,7
1351,5_lucas_25.wav,lucas,5
1352,1_lucas_27.wav,lucas,1
1353,5_lucas_36.wav,lucas,5
1354,1_nicolas_48.wav,nicolas,1
1355,4_yweweler_33.wav,yweweler,4
1356,0_nicolas_18.wav,nicolas,0
1357,0_george_35.wav,george,0
1358,1_jackson_22.wav,jackson,1
1359,0_lucas_3.wav,lucas,0
1360,8_george_14.wav,george,8
1361,9_yweweler_12.wav,yweweler,9
1362,5_yweweler_8.wav,yweweler,5
1363,1_jackson_30.wav,jackson,1
1364,6_jackson_30.wav,jackson,6
1365,5_george_12.wav,george,5
1366,1_nicolas_25.wav,nicolas,1
1367,1_yweweler_17.wav,yweweler,1
1368,9_lucas_1.wav,lucas,9
1369,1_yweweler_11.wav,yweweler,1
1370,2_jackson_45.wav,jackson,2
1371,9_nicolas_31.wav,nicolas,9
1372,5_yweweler_6.wav,yweweler,5
1373,2_lucas_6.wav,lucas,2
1374,4_jackson_31.wav,jackson,4
1375,3_lucas_2.wav,lucas,3
1376,9_george_25.wav,george,9
1377,0_theo_38.wav,theo,0
1378,3_theo_4.wav,theo,3
1379,2_nicolas_20.wav,nicolas,2
1380,8_jackson_32.wav,jackson,8
1381,4_nicolas_3.wav,nicolas,4
1382,2_yweweler_45.wav,yweweler,2
1383,0_jackson_20.wav,jackson,0
1384,7_nicolas_29.wav,nicolas,7
1385,2_yweweler_48.wav,yweweler,2
1386,9_george_30.wav,george,9
1387,1_jackson_46.wav,jackson,1
1388,6_yweweler_14.wav,yweweler,6
1389,3_lucas_28.wav,lucas,3
1390,8_nicolas_16.wav,nicolas,8
1391,5_lucas_20.wav,lucas,5
1392,7_theo_32.wav,theo,7
1393,1_theo_49.wav,theo,1
1394,1_yweweler_37.wav,yweweler,1
1395,4_lucas_0.wav,lucas,4
1396,5_nicolas_6.wav,nicolas,5
1397,9_lucas_4.wav,lucas,9
1398,9_yweweler_17.wav,yweweler,9
1399,8_lucas_32.wav,lucas,8
1400,7_nicolas_39.wav,nicolas,7
1401,6_george_41.wav,george,6
1402,4_theo_30.wav,theo,4
1403,6_lucas_6.wav,lucas,6
1404,3_nicolas_30.wav,nicolas,3
1405,9_yweweler_38.wav,yweweler,9
1406,2_george_12.wav,george,2
1407,8_jackson_1.wav,jackson,8
1408,3_yweweler_7.wav,yweweler,3
1409,3_theo_25.wav,theo,3
1410,3_jackson_27.wav,jackson,3
1411,6_george_24.wav,george,6
1412,5_yweweler_34.wav,yweweler,5
1413,5_yweweler_14.wav,yweweler,5
1414,0_yweweler_20.wav,yweweler,0
1415,6_jackson_27.wav,jackson,6
1416,0_lucas_13.wav,lucas,0
1417,6_jackson_29.wav,jackson,6
1418,3_nicolas_42.wav,nicolas,3
1419,9_lucas_0.wav,lucas,9
1420,8_nicolas_40.wav,nicolas,8
1421,3_theo_45.wav,theo,3
1422,6_nicolas_23.wav,nicolas,6
1423,1_lucas_3.wav,lucas,1
1424,7_lucas_15.wav,lucas,7
1425,4_lucas_12.wav,lucas,4
1426,1_jackson_3.wav,jackson,1
1427,7_theo_48.wav,theo,7
1428,6_lucas_7.wav,lucas,6
1429,2_yweweler_18.wav,yweweler,2
1430,7_george_37.wav,george,7
1431,8_nicolas_19.wav,nicolas,8
1432,5_theo_34.wav,theo,5
1433,9_yweweler_44.wav,yweweler,9
1434,4_george_17.wav,george,4
1435,9_jackson_7.wav,jackson,9
1436,9_lucas_23.wav,lucas,9
1437,6_theo_8.wav,theo,6
1438,3_theo_7.wav,theo,3
1439,7_theo_44.wav,theo,7
1440,7_nicolas_34.wav,nicolas,7
1441,4_george_19.wav,george,4
1442,8_lucas_6.wav,lucas,8
1443,5_george_0.wav,george,5
1444,0_jackson_19.wav,jackson,0
1445,4_george_14.wav,george,4
1446,8_lucas_42.wav,lucas,8
1447,8_lucas_1.wav,lucas,8
1448,0_theo_43.wav,theo,0
1449,4_theo_25.wav,theo,4
1450,9_yweweler_22.wav,yweweler,9
1451,0_lucas_10.wav,lucas,0
1452,4_nicolas_5.wav,nicolas,4
1453,8_yweweler_21.wav,yweweler,8
1454,3_nicolas_18.wav,nicolas,3
1455,0_nicolas_24.wav,nicolas,0
1456,0_yweweler_17.wav,yweweler,0
1457,3_george_43.wav,george,3
1458,9_jackson_48.wav,jackson,9
1459,8_jackson_23.wav,jackson,8
1460,4_lucas_4.wav,lucas,4
1461,0_lucas_19.wav,lucas,0
1462,6_lucas_28.wav,lucas,6
1463,7_jackson_15.wav,jackson,7
1464,3_jackson_2.wav,jackson,3
